frame,x,y,sigma,intensity,offsetphoton,backgsrdpho,chi2,uncertainity,track_id,track_color
625,2862.09016138816,2544.33815725482,10.7461158547662,1070.45269434571,837.598924607373,132.989433753184,66869.0806334597,1.20124292674139,448,5
625,3483.01585741875,2947.93389172785,120.575603806801,3628.16201235693,844.851505257441,96.6218183901191,35297.3004368553,18.4274922483949,0,0
625,8177.44990489261,2884.68894782331,114.001888671937,11441.144833789,834.322457327872,132.928009896221,66807.3252275406,7.22618833952605,447,4
625,8335.01280408339,8644.08828099896,127.887032569157,5558.91477739123,806.744241986929,122.083513897716,56351.4532341924,17.0789892121804,432,1
625,8572.91704747593,5678.09173042865,90.3986845562194,2940.79317900136,807.667512473936,112.013319488478,47438.44162026,14.8260310923364,449,6
625,8872.06047938873,7592.95034813021,143.812605083355,3641.54912884147,767.496562992476,133.467637509795,67350.8412867271,35.9334114769289,0,0
626,2415.39076573521,2093.00613728439,133.690902933752,4324.72735385306,772.49217558011,110.684452818697,46319.5491278721,21.7347262520572,0,0
626,2832.38867320488,2690.34881631244,123.533876460389,2960.32852556109,791.528505474703,92.0647254336139,32046.2785331149,22.5675793693644,448,5
626,8208.13757700355,2853.19224785359,90.2959101993546,3721.63122595033,784.977181220099,122.227246583069,56484.2199503578,12.7604717615976,447,4
626,8318.84076635667,8697.49061133032,99.3523933254436,3362.77882077934,800.273415178218,108.871753918409,44814.8056529555,15.2202310536037,432,1
626,8592.31623818936,5658.09074031853,173.269792315559,5719.41598749512,751.785866193111,100.252922082636,38000.1366450224,24.9973724437192,449,6
627,7862.31291981249,5892.24126068826,105.649835710236,7323.65048806731,864.015766692455,129.742390494234,63643.6193419205,9.43993900464353,0,0
627,8378.3580566283,8707.44671470394,120.774771732677,4469.1893199107,833.188559524909,130.538604922213,64427.1636955523,20.2360804057041,432,1
628,2962.22290391725,2650.58916418874,59.5089507293532,1506.01772364269,806.669029753104,118.647058876695,53223.6963290438,13.3070698915733,0,0
628,8356.86017623855,8709.47335156475,91.1558986103775,4308.46130185806,801.146632282889,106.977597420073,43268.9900570056,9.86720011981902,432,1
628,8765.73987575462,7552.13088041853,78.4636127521146,1930.71670062917,782.132720125995,104.090266897942,40964.8456389934,15.814503829971,0,0
629,8341.45360121814,8631.6523480391,132.180168834539,6126.42715977663,730.595158184799,129.017113902423,62934.0561964979,17.4876219773067,432,1
630,8142.82838430245,6472.44705969767,99.6484711447203,3889.59254067759,768.239686230716,100.227214155748,37980.6503405622,12.216316627611,0,0
630,8831.39338280691,7641.05957548925,41.1896162868618,1129.79459428905,791.204191953285,125.632303579647,59675.1781970444,9.05224926597939,0,0
631,1106.71869154122,9486.18117098592,110.336455327257,2386.82066818148,644.03419250397,101.334153081391,38824.2221042298,24.5569896091576,0,0
631,4557.02157794761,2104.39585358327,25.3357724388785,1104.36552859507,808.326888753785,135.349453475074,69263.4454668132,3.90804085534463,0,0
633,2267.53170319137,9761.45782506795,287.38849460095,21319.718393101,576.914411373884,103.658480263939,40625.6902778487,19.0951062721872,0,0
633,2898.97021888693,2666.6828096076,85.1540006353386,1864.09909938267,779.078371177005,120.958925546432,55318.0574590308,22.351701708109,0,0
633,4922.74546206266,3800.82687107184,164.252068505856,5064.44370690981,785.458197500886,116.859428055366,51631.9575884206,29.5354900282862,0,0
633,7643.27909366112,3650.84061080795,144.76291454012,4888.53552466951,769.56247734018,127.501320514977,61463.9467530932,25.9367183577944,450,1
633,8112.72185282663,6494.20596146947,145.208822404822,3956.32175920779,739.213369264628,101.275809571629,38779.5285968405,25.6366386997938,0,0
634,512.998878444505,3277.1782295613,95.3548508182233,2210.64882322222,720.304526874933,131.371352767297,65251.7891834057,25.6438825278061,0,0
634,4206.14680642295,6424.54842228695,103.557450806988,2674.78579127517,795.129221402346,111.256562676749,46799.6230087674,21.1997132594819,0,0
634,4905.89103158209,4833.1122962491,128.346465294101,3275.66021512543,779.63107211968,125.682058465512,59722.4546391995,29.9808595573585,451,2
634,5936.37290224248,3389.6779673182,3.87003323662386,992.128795223796,811.499377580739,112.755374921039,48069.0551007464,0.982516466879681,0,0
634,7636.87393565596,3645.70770711376,138.194452398462,5748.62650151127,754.855070484801,127.140630239773,61116.6861906303,20.0633619277884,450,1
634,9390.86901112141,490.443755136201,109.317167027936,2877.11436776154,752.545725045163,128.999613560513,62916.9841542721,25.4291241129823,0,0
635,4474.70564992956,7222.15337819421,140.678275191038,5160.14578686958,743.676799147428,119.920843579886,54372.6410123972,21.8442160540261,0,0
635,4871.68980743195,4946.18314086629,128.294081113897,2984.28915530057,855.462538024228,121.290600868922,55621.8428316408,31.730317111135,451,2
635,7683.18474002089,3734.82852656188,165.3319016934,7224.12994506133,773.32911016309,95.1723060783205,34246.1901519298,17.1459842126746,450,1
635,8126.24647046949,6472.91742061853,79.9820835630912,2696.87856281796,750.259021761806,109.188360474885,45075.8337455928,12.3598861781592,0,0
635,8682.14838133686,5697.44869639111,84.3301485584098,2252.71752376081,811.637749177823,101.41425890916,38885.6283637817,15.2591254959452,0,0
636,4908.14305946973,3790.25740472805,85.9787184279551,2505.10901321561,839.10694623042,126.401425681638,60408.0787270977,17.7349060761849,452,3
636,6722.64736287391,7017.14087321878,148.119394385984,4412.92334663042,757.296733879807,104.648580542448,41405.4741687448,24.7113291633631,0,0
636,7528.78257643004,5596.89243137802,103.628905083864,5652.99238070155,838.9848636013,126.017654775607,60041.822256334,11.4129922558055,0,0
636,8290.11902408177,917.079541816643,92.7527356379123,8810.62926439907,797.59357292288,107.709313386922,43862.9254171156,5.08176255398617,453,4
637,3362.53683249018,3362.73529684399,262.397250523379,21244.8707186411,774.945046691705,116.463266304651,51282.4789752724,17.9429770966635,0,0
637,4902.40292877995,3680.80119932208,64.0987301398904,1545.34768340792,828.201069884579,108.344882244935,44382.1035435778,13.7429931812657,452,3
637,7689.08777044927,3719.44841732506,134.300951543113,4602.47741461633,711.445605492162,126.136583622918,60155.204373072,23.4667681595957,450,1
637,8169.51633604681,6511.91165881722,106.395723735206,2962.57085428731,780.273547436122,130.110642072884,64005.4151390547,23.6007261915061,454,5
637,8311.58044898577,896.756960534007,108.913747143009,4090.63257702056,701.651091591877,112.357520102512,47730.4323962757,15.5107790048669,453,4
638,4624.59302756611,9307.68351756438,111.847860194813,7521.59958234887,776.303238724745,124.782557504061,58870.653594754,9.90616100728045,455,6
638,4895.19368471195,3764.41302464175,123.510034222281,4976.94059200429,817.95614402264,131.706938160177,65585.5833655021,19.1775921158202,452,3
638,4941.67994663758,4963.07686051671,100.080261229678,2468.59136359067,935.905935644548,155.580735579368,91517.198988229,29.9292437270029,0,0
638,7652.33299622644,3668.82957275471,85.348249471497,4231.41543530916,831.061530413119,153.82876872851,89467.6862915081,12.6016710231065,450,1
638,8168.86367655591,6486.14725744544,90.8718983620844,4009.07491946739,825.783302513804,134.780145471749,68681.9979209799,13.2167505874535,454,5
639,1608.67792568838,8680.03780442528,124.467933338251,21054.9285209652,826.955082493079,212.06928676599,170038.25131813,7.43261977484367,0,0
639,4555.89140040007,2125.72044441635,10.3150645107864,1258.72504365218,819.870875387702,124.07748483539,58207.244591885,1.03656370672077,0,0
639,4661.67860610885,9269.42324889929,116.179488048891,10418.8100606848,780.529541107208,124.054046978767,58185.256328606,7.69150619353737,455,6
639,4903.05821947398,3726.70219786342,117.316990848447,2679.21926079335,824.844906757427,109.145861505032,45040.7511651314,26.6208919769535,452,3
639,7652.70689455697,3723.55525348326,101.204968560339,2725.80704909197,748.913882854046,107.709132613828,43862.7782000356,19.2482917274521,450,1
639,8140.47540465744,6524.0151015948,142.016154768462,5326.7179991562,806.504914741967,141.889842055044,76119.1077666189,25.4864730967592,454,5
640,1645.8665756911,7932.07766918595,77.5612761002891,1817.12369813275,753.002340588287,102.823612189185,39973.9248925691,16.2178818706871,0,0
640,1663.05169138175,9135.89603426518,116.795572489544,19646.9579918415,800.584701627575,180.006961347939,122509.47535125,5.97343042606806,456,1
640,4671.21601000867,9233.69137619402,95.2782734471474,9375.54036302759,816.337231778736,130.401127759798,64291.5317847482,6.06032204027138,455,6
640,4892.31753936473,3741.45769101495,91.235014493086,3431.24580430614,823.670219140496,119.402203805662,53903.3508803091,13.7974266749698,452,3
640,6662.53029522896,9631.68378394944,156.249143543919,5386.82597430369,756.940215749009,102.433634883404,39671.283041351,22.0631978393573,0,0
640,7682.88921992105,3676.00819193506,97.4048931649254,3310.21888751926,840.474445052126,141.99659887125,76233.6937082668,19.3301246867068,450,1
640,8197.18920872332,6507.5721797877,63.1516359855525,1785.73929053117,909.327770253737,143.197744399832,77528.8662082392,15.2160974941511,454,5
640,8326.30230057542,6620.85727818276,236.841396443016,15908.4647112093,668.045889207262,154.946717156309,90772.821969017,25.9087338367992,0,0
641,1624.3222121629,8913.32123609679,158.930315960597,24857.5226082754,749.331859821094,214.409919884664,173812.428510992,10.35521618182,456,1
641,4536.45868446525,2099.06829714691,65.7245106442234,1621.84661128307,798.353629750618,92.7621599359751,32533.6494982334,11.8228897857141,0,0
641,4636.7566639397,9246.72468384078,96.4612340603589,10035.7140215075,768.299953366804,126.400745806705,60407.4288953757,5.63399889860832,455,6
641,4860.29960887018,3741.10283086269,110.217463439107,5029.89402262474,792.514587380132,120.774950705702,55149.9110478601,13.8893177661071,452,3
641,7668.1604021585,3693.76413486481,124.460717451444,6536.54125066126,744.501303467706,131.710158972404,65588.7911150051,14.8470355654948,450,1
641,8183.11953506626,6483.94588077266,103.771304160988,3357.15486646315,843.473752758333,138.548169007828,72575.9383978138,21.1010986438387,454,5
642,1617.98923489005,8557.36509425728,116.355804281105,21859.7842364776,805.2696806382,162.031794457121,99263.9520320012,4.81543710943239,0,0
642,4677.6205066278,9309.47108294307,107.643101168774,10106.5068714699,782.261233105402,121.078330608183,55427.3260032337,6.6589605481713,455,6
642,4892.37367450775,3730.98508479178,116.899061487298,3860.85461417443,802.678104083955,120.148970024884,54579.7048729187,20.2066092380971,452,3
642,8117.91670323224,6449.97256683637,96.3517671063294,5686.44738106294,806.257772784061,160.930925776864,97919.705300813,12.4981252662695,454,5
643,1634.58117394924,9023.30181052578,116.120059641863,19839.8513075508,783.836771372619,147.333657879406,82072.0008072664,4.81191279465905,456,1
643,4684.72756527971,9257.74977562143,110.124261784532,11163.9099670649,751.757516248642,120.463414468211,54865.7621178699,6.28280335963801,455,6
643,4935.44409014634,3759.02063738228,148.647580791463,6799.90921822199,765.515924186826,112.166128360115,47567.9612047749,17.3360277136827,452,3
643,6532.42434975598,494.936501436815,230.482513098592,9629.55947655312,723.347329587147,119.588461222328,54071.6514520602,31.2911457821125,0,0
643,6785.435586951,6897.07847266805,3.96854944319405,957.057614978031,803.103331048197,121.692520240257,55991.0806147171,1.00188431589662,0,0
643,7619.06126817323,3757.10246751905,111.207451430357,2555.72025807166,802.785620973399,109.230540645347,45110.6666260906,25.1023205197,450,1
643,8080.9405566802,6459.58095464784,82.5416944988138,1988.53976174458,910.403901108687,129.185425255492,63098.366684132,21.0262904355911,454,5
643,8430.64203688378,6701.25737495074,180.069005932554,7365.27877582058,777.787046422087,119.399319837454,53900.7470143053,24.9511360264241,0,0
644,1644.56456619213,9199.74347057925,113.384407282723,17209.8496709138,801.695457339006,148.083408145236,82909.4207274491,5.30782609584424,456,1
644,2921.21293802187,2682.82496727082,115.414606650622,2926.238804154,763.529156798537,114.343617816749,49432.7688144957,24.7159093572627,0,0
644,4689.23323212242,9251.05082837079,101.506782213509,9897.80870987312,802.412031068802,118.436889184624,53035.3039557822,5.92769632251458,455,6
644,4952.0424135456,3701.10028605557,91.4261477590894,2486.81719314225,779.76897727732,120.196108569593,54622.540219784,19.2049533808374,452,3
644,7663.43184491604,3682.55438873543,67.7599301770147,2622.60090849527,801.367344613018,100.910993433068,38500.648239721,8.48057297243051,450,1
644,9284.78926983191,949.687994664212,141.890383502799,6462.95429241956,689.093158177832,100.282673200681,38022.6939449022,14.8844843134533,457,2
645,1559.98794375031,3188.64875105711,130.412785065014,4031.10079430564,788.808341361546,128.27629419904,62213.3931341429,25.683103385388,0,0
645,1615.48277174814,8583.73840243018,111.206108605816,11506.0471539031,382.751118944467,135.331217750417,69256.7407621586,6.9628100913481,458,3
645,4634.93710417462,9281.2068535603,103.337395209144,27288.6141608362,876.481559967939,165.700603980461,103810.016815381,3.1353309081201,455,6
645,7629.1490696647,3745.36889378916,94.6673793558334,2076.77612054915,857.712298546748,132.719481125859,66597.883715274,27.1747654484919,450,1
645,9036.6881812656,1087.46748179729,61.7750548657307,1831.95484606427,737.641738709425,107.002905663201,43289.4652158974,10.6642875772702,457,2
646,1582.7710739143,8769.68842663387,129.293944157629,18741.6397218752,835.939323175593,176.168548766647,117340.472313472,7.49485615564084,458,3
646,4188.31307357293,6411.43627937755,97.7585315401104,2286.80762964452,763.491194569913,93.0655982562086,32746.8420802866,18.5185931591438,0,0
646,4647.69588769495,9297.39623668324,92.8206260160413,10903.2219306633,823.233326500362,99.1696526051474,37183.3626461337,3.82254786930397,455,6
646,5678.27991797897,6068.05224207705,100.835734742976,2620.29656958838,762.360980724693,110.250138442191,45956.7560416353,20.3379832184386,0,0
646,8263.33897332441,5245.65099655793,96.9057398577816,2267.58599785376,715.928649853726,104.416144565397,41221.7462229318,20.5621555781305,0,0
647,1616.76195520018,8516.47819240682,144.299144063544,23927.4934060281,817.427295808674,206.454152242817,161152.973143264,8.55038903283033,458,3
647,2801.76134257836,9344.33660969023,609.285514418283,197510.07921872,190.481561477855,141.512684913788,75714.9814494041,12.6541301864211,0,0
647,4644.18409947611,9348.94668286389,103.891602050718,11466.0373664557,788.156045468021,111.864074099253,47312.113853644,5.08193052398233,455,6
648,1616.58469411419,8519.43288572017,112.296032130879,22913.3003764768,828.654121160606,162.453426888698,99781.2252695794,4.29781880481011,458,3
648,2866.27961548923,2648.63493301637,4.71711745082281,1088.19938790069,809.758939866223,125.331731550259,59389.9771403664,0.946351489389417,0,0
648,4631.06408613219,9354.67136783384,85.6667295344168,9763.85268725718,788.324494779334,105.248812675758,41881.8145005865,3.85300124229906,455,6
649,333.24348001192,5645.95603610585,79.6170920450279,1620.26641915354,763.702562613938,98.2042159121308,36462.911691753,18.2937842625784,0,0
649,1627.25612557236,9173.20949475315,113.263769298198,12010.1094883913,800.834143098263,151.925057929149,87266.9706502421,7.74930857579628,456,1
649,2881.05558795537,9375.71684415515,280.376263731232,18726.7241916043,719.166872485765,127.074718344097,61053.334727573,25.3126890305644,459,4
649,4562.70919042682,9360.63970205902,105.021853033624,10638.6808466885,770.2939833492,132.847030353483,66725.9521803625,6.59961713204977,455,6
650,1640.80850297008,9006.54724949865,106.91864648286,20816.8322995124,821.92945970792,156.347559484523,92421.5593973115,4.13317698229162,456,1
650,2925.71157982651,9347.59854643652,136.377440512807,3140.73836319998,859.844603568255,117.794767003518,52461.7862644115,33.0849730878401,459,4
650,4555.96734829041,9456.28766113608,103.423064308071,10435.6757496256,732.767774416908,112.679532801724,48004.4119972563,5.56337287086608,455,6
651,1577.81121492513,8923.09778997962,112.751180529769,7348.93864685017,802.693482360405,147.025334023799,81728.8575150986,12.1057974560637,456,1
651,1629.41347165632,8427.96882650346,118.947733707068,12321.2795909064,828.969142501178,163.089349672105,100563.940147062,8.92604033900436,458,3
651,2740.11481157438,9551.22098065312,103.774600641543,2143.69881585727,803.564719608662,124.444567333649,58552.1656330321,29.659272001067,459,4
651,2783.82250490224,9051.31150908741,55.7533743519444,1104.57523577027,838.739280910297,125.128179922163,59197.2229260051,16.76348834808,0,0
651,4544.99401854928,9466.26783918731,99.9753198329499,9590.00908991493,727.652677479943,98.8483288275074,36942.7942710517,4.988078364364,455,6
652,1602.93665107384,8495.24923824885,114.848957446061,24521.4206508554,847.765196539055,163.175019573452,100669.619107153,4.2200424259722,458,3
652,3526.42003014815,6237.14449412162,91.3294547003663,2441.87839099825,814.910851289824,131.913913271243,65791.8784885891,21.3998820265188,0,0
652,4491.13891198398,9446.10994757319,101.850014462879,8564.55866115438,752.120865502353,114.687356461375,49730.4241724035,6.66946330959945,455,6
653,1619.34631004857,8513.78925108193,115.272467668889,25243.5610750663,890.565049127021,170.169495672179,109484.969568589,4.30238386224558,458,3
653,4446.71348573997,9430.15609934509,112.57277599584,10454.2896106718,739.295271400722,125.961711781958,59988.525394871,7.31103297710905,455,6
654,1616.81267587293,8784.60083636945,155.79467883747,22868.9600739301,792.096479426339,242.069033014135,221548.875038171,12.19627669226,0,0
654,3914.72626132217,4565.48169502784,174.164069020831,6169.45045137872,730.901033844146,120.658554424093,55043.6613493965,28.1472816712014,0,0
654,4421.52847981789,9402.09618443212,96.5331083891246,7936.71655214417,810.596358398602,108.46312335968,44479.0283424318,6.12925686342708,455,6
654,5644.85886102011,7902.53684168412,114.668555827341,11903.9018121085,770.669711517147,137.94853673973,71949.084928022,7.28823363632061,460,5
655,1653.47230327878,9140.54855592661,117.210938334564,16311.0489672233,837.17002592856,145.486375108413,80026.8504449925,5.87260429256759,462,1
655,2011.75058129516,8395.52391674435,97.8621560202941,5333.4124557408,833.048342627073,123.221896524008,57407.2649201923,10.5584537110768,461,6
655,4390.63766389961,9492.60815139533,91.3868436584535,7170.55016005398,767.710075865343,97.6527165453071,36054.5215575063,5.49822572702575,455,6
655,5610.88871167285,7886.53724942656,125.841757322846,13107.6358427315,752.212399119695,134.054996870553,67944.9357356508,7.74296037397479,460,5
656,1673.64380270554,9142.72613673178,107.54571988626,4522.56439778631,713.44727692142,107.114105504732,43379.4867519958,13.061992886909,462,1
656,1987.09065018866,8384.77615803061,129.152213785924,7041.19545330901,751.043140966449,112.869209971137,48166.1627637026,12.7443556176108,461,6
656,4424.06168371425,9503.18815430429,108.8459594996,10118.3826158854,731.818803807405,117.705889960791,52382.6504850266,6.61437686199062,455,6
656,5629.93394970194,7893.59423321385,120.231227298411,11057.9177318558,806.977368726511,152.133023894208,87506.0486892123,9.47956963936361,460,5
656,7543.41794721129,3830.08737365005,132.108540843594,3324.50931484671,720.144870860361,109.232522821028,45112.3038635683,27.2224462875388,0,0
657,1969.35136782822,8411.47062144928,111.893976161617,7147.70497497143,736.414939429899,130.180305903269,64073.9730099044,10.8715854676126,461,6
657,2665.61725579439,7929.20971685837,165.175909457517,4573.54375675475,744.351033342662,129.276260354296,63187.1314116269,36.5576492043155,0,0
657,4407.29440934042,9485.59593593521,109.978207582456,10366.4401493333,747.24316631518,126.889745872786,60875.7232209212,7.09123196978,455,6
657,5618.78844571583,7947.42208236548,135.062507687131,8561.3891010811,854.895039236951,189.219344768765,135369.912138169,19.126642017137,460,5
657,9733.21095056291,6327.95381842505,95.7138575000753,4534.03178699559,813.307681041068,149.380768324757,84368.5249474881,14.3527182908834,0,0
658,1990.07481473264,8410.95913290782,98.1606993090599,5928.82875278085,732.551158800161,103.972425107768,40872.1446091687,8.10248316524786,461,6
658,2725.32377821077,3877.33213298958,79.4617466443895,1713.79209129652,768.339269340162,118.945255614054,53491.5677331436,20.8279912799097,0,0
658,4467.0723748188,9446.07303528776,102.350728905697,9927.67149342873,748.927524452646,128.09158346088,62034.3545194998,6.48176447503726,455,6
658,5648.31044488843,8025.46263317479,242.822583988907,25611.1666450518,636.817075734817,173.97312422389,114434.085632199,19.0044693797771,460,5
658,6165.0097367009,9015.57031475116,83.6673256714776,2024.91264496636,751.779831585883,106.856061733684,43170.7313724632,17.5828503926003,0,0
659,1963.93719419299,8445.97738061356,132.321030543357,10163.6559314732,725.401333612633,113.720110229186,48895.1319487941,9.36271660161275,461,6
659,4437.75253411279,9471.42991239804,100.001490027631,9516.80603467175,857.632250071686,137.026560658643,70990.5584856109,6.89375725552681,455,6
659,4764.3184613554,6977.75084948948,217.377905957861,10509.2077389649,807.280163631703,146.268857602671,80889.9966672611,31.1783758474035,463,2
660,1935.08266020341,8423.99757320816,109.246369622308,6383.75394465665,790.209097653443,147.876556075987,82677.9564892447,13.1521632284197,461,6
660,2707.67461449714,7899.88397801485,93.2953742513271,2248.55332837531,803.056712894098,116.893786497592,51662.3232074944,21.500367709486,0,0
660,4436.16400711411,9426.86686524126,98.3266870571547,10044.4661144228,802.008143011254,120.405569991425,54813.0835619693,5.5766869426294,455,6
660,4803.97087663549,7075.55532971733,313.55514168854,50556.3265478017,476.046413571102,152.421940292193,87838.7304212161,14.0887450289359,463,2
660,9467.70244896559,4411.02914064451,155.067267423753,11404.8866936684,787.942323195417,139.545615542957,73624.6884304262,13.9933714618698,0,0
661,824.474734703361,9167.4390043663,147.887109729718,3958.0898296315,722.490547298872,98.6697191091466,36809.4104926556,25.8968365019997,0,0
661,1961.66670970259,8427.14139800968,108.167513108888,6906.25577121242,771.862940665952,108.706542995884,44678.8975320745,8.81446208013454,461,6
661,4393.38658597552,9489.98464908148,96.6703468724927,10049.7392781778,842.408124412984,121.080720139024,55429.5137870252,5.42022535276162,455,6
661,6915.57090285035,7941.92321247954,21.6242930121421,1157.86540040475,762.860403786968,121.248643656381,55583.367735342,2.56434080291857,0,0
662,373.340983507357,6763.77503294537,96.7885494432562,2182.46015567662,778.921804631892,109.007422996226,44926.5659834592,22.2359304916924,0,0
662,1591.43384068081,5081.89376057952,120.026794630578,3472.46732086163,766.007145976166,113.102552754269,48365.5234982802,22.2917482743102,0,0
662,1980.83352593568,8414.71674586804,109.178328606798,7014.11848770444,799.762747034919,115.396516493545,50347.333713237,9.37313257866748,461,6
662,4436.88612882208,9506.9100825486,87.5900146073185,9278.1473734157,815.14399557938,121.816557258386,56105.2783559037,4.86036473960673,455,6
662,4461.91416802399,5988.88018990109,108.834161939912,13363.9587213794,905.161100737925,149.681982623864,84709.1126812298,6.35025282786759,0,0
663,1972.38114138294,8450.27939895647,123.904115841735,9059.2086623249,778.473277396609,111.219307821341,46768.2860479553,9.01434643932355,461,6
663,4058.19167207363,6922.73120103923,161.257189400883,5614.35914240936,817.647077286758,122.960181845433,57163.6658683897,27.0239008019286,0,0
663,4503.14097601932,9475.97254783387,103.733006987022,9854.33284507094,842.302139003746,131.549371112366,65428.7511545446,6.8805532941076,455,6
664,1985.64064623978,8398.88360540623,114.988266118625,9243.62686925574,777.874631848104,113.928097552882,49074.1480855654,7.80616335003587,461,6
664,4509.94725435406,9497.33128296703,100.085149541187,12048.4942305795,773.388545528554,106.329896807179,42746.6281495029,4.2883015187802,455,6
664,8716.7985443094,4412.64453966292,101.336046981198,2661.84073255746,779.958758394262,125.880989174389,59911.6626806029,23.0592946246397,0,0
665,2020.65124760358,8385.10697384266,111.373852452222,7160.15315518439,722.504708191217,126.048266445369,60070.9960049482,10.4173109029486,461,6
665,4480.29892659648,9500.29578987127,102.641908803946,11614.7441533192,787.97073535556,126.454154978421,60458.4886008845,5.51512252535821,455,6
666,373.573842114148,483.428231498789,103.946919255547,3452.29371181324,757.596251423631,88.5228569715269,29627.97176803,13.232569342333,0,0
666,1956.98964363025,8425.69958468674,123.092312620507,9689.18262132266,786.009193456641,141.843646876971,76069.5515286262,10.5694022414237,461,6
666,3879.07186179136,2160.40311529459,91.894583093504,2518.76698036778,785.713106300312,117.289826719322,52012.9837299832,18.6978614210353,0,0
666,4499.62278699078,9475.4279952214,88.550905406462,7960.18439483109,804.488609343403,106.938248796329,43237.1654132206,5.0915352192922,455,6
666,7079.61239021283,8404.38301794449,140.557186408052,17949.819911682,811.121326444088,182.559669084558,126008.765897915,9.56355358611162,464,3
667,628.065487683671,8404.225762775,98.4235392239705,2365.84387257485,636.48638560807,101.215996570339,38733.7361207266,19.7150711640879,0,0
667,1943.79132619201,8410.28519383443,97.9210389410179,7653.44279147887,729.979060963537,123.173494327578,57362.1740417611,7.39199165940603,461,6
667,3196.88093285941,9444.52996904667,106.8925516964,2580.81398274439,686.099373547062,102.443064133048,39678.5870416222,21.5617373829763,0,0
667,3346.4409420639,8450.32264172623,110.775233715913,5112.67210533583,758.89821662453,126.871043639207,60857.7796342331,14.4911167051522,465,4
667,4483.3376175844,9474.91558345106,98.6518434649326,11149.2210820016,760.426538861363,112.74843360301,48063.136993709,4.75636352799892,455,6
667,7343.7432533968,8543.95254786707,138.818805365442,19347.3579643129,880.44726619405,209.632023390373,166152.289838898,9.92795719945649,464,3
667,7605.45450671472,9121.58535244847,76.9106009465834,3188.08786169213,864.619717042116,166.503274363291,104818.185054875,14.6843278528821,0,0
668,1966.27923343809,8432.09678021761,101.883293936223,7317.45235663757,791.522206045221,125.964415624384,59991.1007851879,8.54200670332589,461,6
668,2701.76712249469,7924.92943845441,124.003729351542,6416.78419716666,766.042284710493,150.446730530373,85576.9072252742,17.1253488502808,466,5
668,3330.73848733013,8479.76632035209,105.165031708843,7588.43781507625,783.23709585043,119.873782778179,54329.9742345646,8.35793769242541,465,4
668,4477.08476535363,9459.99426507333,100.911795345764,10114.745666551,766.758336585334,126.454139616857,60458.4739109389,6.1117110737761,455,6
668,6982.37993301638,7835.24344576364,180.739081067868,13274.9026446549,968.203360335513,164.278720513125,102036.065020108,19.185216234663,0,0
668,7275.13837196698,8226.97338426413,141.309307836937,10088.7391701089,840.558485081035,183.994667995221,127997.519651459,17.2836482295931,0,0
669,1969.43763359136,8419.08039410815,116.161192213865,8986.52996797669,720.143017418176,140.040051029267,74147.3440384541,10.0252143706398,461,6
669,2793.15595405113,7886.13891338736,93.6628315326638,2382.52229277362,854.691773130946,103.843022420388,40770.4700590014,18.1960946175345,466,5
669,3298.62741205891,8474.84497689266,141.771363073901,7591.40670350436,773.633932676772,129.840058806133,63739.4755150402,16.3433840918492,465,4
669,4314.75329910596,6002.79448017815,129.185356113227,3042.19869302187,815.176960704904,111.616822522678,47103.1974118521,29.0588023430529,467,6
669,4362.92840913888,1500.88848091166,81.0782625154701,1897.88666155816,751.579244045814,115.651506256767,50570.0828760411,19.049554005737,0,0
669,4462.03634169464,9457.54057424671,102.886873487339,10655.5776787028,778.17318988157,119.871412286548,54327.8255166434,5.72732028259947,455,6
670,1987.32760602078,8406.09284407716,113.098749955253,7971.11371416824,757.513985975978,119.788400715395,54252.606971678,9.18551583951908,461,6
670,3304.84671569498,8503.65525286804,97.8141051313068,3078.94548259098,796.488561379263,126.574105779581,60573.241713943,18.6934844976821,465,4
670,4371.38764625762,6012.13695011208,179.940455965207,6595.77398113794,681.11251890669,106.635179041391,42992.4389699337,24.8592791028833,467,6
670,4392.39688235028,9447.42625267699,109.875479710615,10578.0162907737,753.275305084139,121.375830040676,55700.039650407,6.64473699554442,455,6
671,1350.16261845973,6404.62872469622,124.080283318357,2801.26469554956,818.204101823831,129.530363987917,63435.7750637094,33.756000522795,0,0
671,2003.27949769989,8475.84593935075,88.709923214127,5589.6827297045,776.916582275585,107.486680660293,43681.7854513316,7.26614209673924,461,6
671,2165.78861118672,9711.99801034143,101.054699034658,6437.18788604631,810.133903096216,130.461264634476,64350.8438990272,9.87648678119824,468,1
671,3382.79212475225,8447.79000698296,100.33069217465,5517.11745060131,805.282483737368,121.828483094969,56116.2643033332,10.6072224761988,465,4
671,4352.95959023693,3238.07954213264,70.3998632721528,1661.46093504954,728.760168638593,114.483267504544,49553.5898695368,16.260798534548,0,0
671,4392.07084269453,9441.63067146782,106.719831327681,13001.692156631,738.851643655903,154.882475162831,90697.5674781317,6.49007532681158,455,6
671,9627.82322560463,3823.29522125337,167.183301745696,7052.09470873424,679.371312584986,121.161380386888,55503.3892567333,22.8015062021847,0,0
672,1973.98982496692,8497.05464139577,107.448600041297,7742.85754817282,742.601480336223,147.072725851708,81781.5546128972,10.4490401471811,461,6
672,2208.09652136988,9732.8280786411,98.6979722867594,9375.62826356564,791.446360829534,132.449417386702,66327.1265552197,6.59540018855432,468,1
672,3376.85009366681,8475.00825034317,105.874377078155,7965.6188548411,799.537871988362,124.988764109111,59065.3849151121,8.40969208203075,465,4
